stars,review_id
4,0Zx5vRX2K8GlUCfYQqYPpQ
3,MQ4okTppbSw_zCg8Oj3SnQ
2,3AQvF8YnlQLlNsp3Uv8nTw
4,-MJEHUMxSMty2eCA5CVYeA
2,AL_K_IK0KI7_yfCZc8XewQ
3,FFWzxJrof6U74PSOoWA9Qw
3,pu1qT8xCud5rt4i9Ii8JNQ
1,GuLeYaFbHbt8VEDEjUS4hQ
1,FXxITf0HKDBggJxnU-gJXw
3,F6kDON6DiNc96QurhD4NeA
4,tycq2tBZWlvyxlxDsFIpXw
5,8C6EtNFvzTvi2V4Qb9IqbA
5,3vKRC_TbsLlsC5q5UvSskw
3,_SlWw4XETZbukbapYWYYDQ
4,_cE6DtIY67VIvkKk0WneUQ
3,5McsGhwTKXxptrI8c_44RA
4,tHqhPj7TKu6wXiRjmhseHw
2,VdTdvR38JxtN2680APjTTA
5,LFYOfQLtYQH8Egm0sBO4zw
4,RGKq8-LjTlYdcrv_l5brFw
4,i0C7PlOZ532GjUigR7_Qcw
3,vhX1DDWz754EmUsIzK4S0Q
2,jgxVs_-ahjcCWnK9GYAjeQ
1,zRA6fKL9r_aiS7gpBEQRAw
4,vn2I8okF9YVs3KK8fBL_rg
3,C8Ns8JH8dKjLvetRlqbxNQ
4,6dFYDyY1IfkVLDTVL9UmHA
3,tUuWkP4I8N0Ii0oh_-9HNQ
1,faBtljdoK_16UlDqAuyXLQ
1,oPEeWhAIhMFzhzt8Rtgl-A
4,83syxLQiMTjLU475MSF7pg
4,2nLb_nz3vO18vJ8zDL_8SQ
3,vzKcplwzv2fftLfuTBZAdw
4,qLAB2B6BRDapCA-vLpwYJg
4,hJ8P-Mw4pC7sE5_YVP2izw
5,bHuMCHep_C7lkn-aseePyA
2,e91IO2opmkNF_X_FFf-mEw
3,xHO_Or-Gapgge7QhtVCpHw
3,oTCZM19vaevcq4JoCudytQ
5,OaL2AQUaIZciQ9ACOdFRtg
3,EPGK_LlQqR3qF0ePGBBpCg
1,V8FX1RcnL6YTDOtRR-4rIw
5,5RuXEJ2MFhWOwetRqWJppQ
1,5W-CKrV1QtMGRU5mP54N0w
4,46uf36ndo6bvqSk4RrqNyg
1,FKYg2mEJx9mx4i2RoIdN4A
1,cw5twTd-fHlHYSHiog7GZw
1,uFo7CV9nmsZMIY_y4dFd6g
1,uL4nM0EqakFrpEZ9m9vmDw
5,OJ9ksrj9KS5V3l9YwYyzEw
5,8Fn0xVjM3jSZ0nstdXwbaw
1,u_FKVetZgefTKnl6qMWVyg
1,_E9sfpIQ5gLIGeckWnQT3g
5,a75O8WtqxEsWTkF2Am96Mw
1,e0NxyPeWMhnxu_LKIDUgpA
1,d3dDCTMkg6E1RN0fTCnwkg
4,D0rIp2wX_KU85Ay9xa07HA
3,T1OrVGkEqQ8XuyJMnHIFnA
2,BHve2aeG60lbKgLdSU3INQ
3,o35MLuHVhWTf-knxMMIjuA
5,UjQRGSnvA-ay_eSR88MRmA
4,BEaAYtW-4kPFsvWwZbd3hg
5,2nCK--ljpoqjm2IAT4QB-w
4,IJJUAEHO1nEat_WmhHi9eA
5,o-Be3JU4Yj1kCg7IGM2dGA
4,h5ngasPd1Q9sBGY-5E2qPg
3,t6PPyVvSyvHg2pDrWl0R9g
1,KHhU_UhJESIjTEGHDBlmqQ
1,ZFmZhBZVwIEgDWpmIiX6Xg
3,U_ati3APse0CgikmdxN_Aw
3,cF5Eq3S9cvaQPPqBNKhzCg
3,29Jp3l5qpBGuODjDAbNRFA
1,nvmsBm5IkaxMPH9_tB8aBw
5,ev8qxpAOeNXgkDKxJXtdbg
5,3jsXBmUALFU6RmtM6owTcw
5,kxKInzcWZXX8y9XpgDfoCw
1,CDSqUsnaP1QhRoZZhdO2wA
2,Yalatx_QvtJOzU3b0tCLGg
5,14dbRroKVuTUYAj2UCAozQ
5,1ELl6mtCgWqPN69qJzaQxA
1,Tt2QnBGiTCncqo4wcM7JPA
5,vz8agGeY7FV_qK08Nx4FBg
3,rkO6Xu6O-7tLqh3wjjgXJA
1,O3MO2wBbIQ8W4yIN05ytRQ
3,No174s1OAX4gg9d7lbiSmw
4,VyZYwP7pi5ArZ4X5mF-WTQ
3,gvbM5P2RuCmLZER-GGBqpQ
3,h-wImEWACelaB37f8K8d1g
5,CC7RcBpcU00Ct2oQc_ylsA
4,T7XJPMXOqAR12dCLHJX6Gw
1,-gkSwqa3dojpiBklW2I0Fw
1,F4EsgOKgRyNkUgnvYfN4JA
4,Acrrmn7S_b6Wd81qvqQhAg
5,0Y6vZNP4T4iAEHoxeUPuHg
5,lr9DhB01mrjdC6MMFYgYkw
5,eT7-TzLP5zf2Uq0EphC5iQ
3,-gvqVsWQJEWz8ieijTV9zw
4,A5mh_gkCHiOXqBXYcws_ng
1,-8mflyIBl2C72QhOzu4wFA
4,VkO13SxQ5fWBITCVkdkZfA
4,CJfsyPXFV_mLAySO1ijobw
2,JYUgdeN4LStfiI-hR_6jmA
4,j77BKkKL80uUQLI5VwJlJA
2,o6W3GQEo4GlXXDVMJk77HQ
1,KgI1K5YJlsaX22o0cgT_fQ
5,MxsLb7u525iIh4xjBFDSkg
3,7F1ny8Ph6TB1TqQeyqwXxw
5,pceOAQNJbU94meAudQLgtQ
1,_M8ozaKujAzxP5MWJJ5gqg
1,-gb6QxAMlWpF9NjvYPDzsw
4,8CSDbmEl4yUeEk7gIsDpgQ
1,mKMshA8Gi5Yl41DoSnICHg
4,0XwjM6GkBCa4EuBiStZk2Q
1,OLEqMo2IJuLRBd6uAwyU7Q
2,jBU4-CGB17-fHVt6p45E3w
5,Exgxl5JFI48DaHL4T5_NJQ
1,rc-6uuP71Ug6UDkS7IC2hQ
3,47eTs7jzK569k7PyrayAMw
1,uMQvvm3WUM419GYToMZkAQ
5,g-CYrpvJ2j0xfQ5K700EUw
4,OhVIjbMbbvP6s4ewTUdG2Q
3,VpzJCkRAma2-YpwZNz62pA
3,gT5JHVIo28Ijv6RW9MTExg
1,sVw7d4QTc2GIUHJupCch4Q
3,rMXZ5j8ajifxKYGR_a5hqw
4,7VjapRCKd6WdyvOvGNIr9g
1,Pmh3lEEnQtlnR-cUgeum1g
3,F5O2TC9MS_lOXYjWxqZO0g
3,fnQbzSdd4O5EDFF6oo8VqQ
5,KGXWQS628m6h5pjamHDvXQ
4,bwF3K5SsyawAgTdRkzzctw
1,DbUpby5JSWEvPzrpty2LFw
1,FGPVXyRqdQTjk_1-499y4w
1,MHODj27Reo3Q1YuWVHZYSg
4,CIFsuSFQDsLGhIqkewsQug
2,o0wxZSA1x887k35MXaU06w
1,bToBXHqsK0Ef5_zYWxg4vw
5,MIJ5mLgPSnWCI_-dGkTc4A
5,CcVWmn_TJDSfZbPK4SDRgw
4,TBbC2HZ2tZlwxo_lpzZRQw
5,Gm_jcuV6FuiMUW3BgJ51AQ
4,WSW0lZ4qZXXempUXD2istQ
4,PmIA9QY-C4fP2pxP1ldSmw
5,SU44aTXmrgrhzR_kyuu2eg
4,Z0DTX_FNdoq59segUjBT4Q
3,LEKbkN5M30wYVq7l4_8aYQ
4,GpdC7uSwBeKwVlRhgYYB3A
4,uqkJWK2xd6Exho84--TXyw
2,nyILMikzRZPegY2y8TUfYA
1,vYHDScgxiipMGqwk6zm_-A
1,J6RkpuW2Uh_KGezo-46Ofg
1,2AnlFOPO4Or2oKTWC6TLIg
1,v--nTsg3t1Z5VDWL9R9OSQ
1,FIspqZ7_cRDiWNdteOGDDw
4,N6cr59-ipj2Y8ybFzwxkBg
5,uNi_PQ_RCMcdZOgzoRxxSw
1,DWhUODhGk6kyNvW7SmR_IQ
3,q8O7s06vQN7GBJUx2lFBhg
3,BzVdvCF4SVsZxW0wjp5MLw
2,1uy-Mq61zi7PWfyqDNDZJw
5,2fyX9vreGeTGerkQUoL7XQ
1,VtN8c0UUeDDfbZol09L0Qw
4,Zm5GQAUzlCDIEBY2J9Q5ZQ
1,jGXJ4OWRTqeblVO3Qw_L1g
1,PoCAzklsw3i-QURsRMfnLw
1,hARgRQiVaE-E5v7M2ajh3A
1,DKjDW03QIWJpRYsbJviCtQ
5,Zf3y0JKme3kskfqzOp0nzA
3,C7g-TDJ4xg00xRvfspt1Xw
3,ScS4dO5qjjSK-2KwebYQsA
4,K6TD8Kuuj-QUfEV-YQS2_Q
3,FIqcRAuCc3MATdmG_eHoog
1,1U0OYD8oUjHXNhorxy3WnA
1,gEblyeNZcVfMGhQpUr-SQA
4,0FucwzNVXNzG3wFwhvFTvQ
4,5H5FJ-u8eHhvb4DrvFVnPw
3,9vyTHspkzeqwT-d7vSjjbA
4,dIICY4NovG-QZk6e0KmkKw
3,SfNHjM40yaCMaYvRuAXB4g
5,Os8GsNXLbAWOE9BCGVBfzg
2,euvJZZj9srKZoczCLTxsPA
2,32irl9ijSQBDRQyHcc_Jwg
5,1e6UplY0CAqe6HgHWEcHPA
4,b76otEWhemlwM8Bx-qZD4g
5,AnzRxb0iE5OtDj7cMitFeg
1,rf4_yYYOawpd40QpP_QUAQ
1,ONtizSAqCTVtsZG9QcY7VQ
1,X962aYm3pjpFa4I3pgrCqQ
1,GBC1UiffrJdxIs7PpnF66Q
5,LA6vPBDwZvXRDjo-dK37QA
1,qpC3vCCwbuMMWS4ynJTNfA
3,WfSav1e1ARPcEbrC8PWJZA
1,0iMBCKrJ34LijUZ2XVov3g
3,gMDWvIKjEWgx7CcZN00I2A
5,AK79-XkUmWP7RMWMo1mWCg
1,Q6nXMO8C6LLhccHXMSdjtg
1,XyVdP4WB33zv92ZR0gGrZg
1,DSdokN1AnRkMZQ5XnAIF9A
5,tpGP4fvycJQpaLFyWYqbPw
4,NS8hOTVPri_QVeSsfRgKcQ
1,Gl-44jAJnQGFp92L0A3RCQ
5,ohFdY3hUqRJkBnRNX9BmUQ
5,wb3mcDr54hqHZ9uvZERTRw
3,eNKFT_6RptFixVW_c-JNjg
1,3YmCxelm0FzXZQnyCf0bng
1,PkbOwx43SGD8MbG0RiIAwQ
5,91UASptWwHqOcuKQqYB5wQ
1,wZ3zyyV0kW5k2mU12JJeQg
3,yS2Gb63lUPVLHfiUuBKtlA
1,Emwn060ISOL1csc6HT6Y5w
1,6cS43IJo-F5DdYKgn7CcLw
4,yxQa7EYZ5LuQvBeFo6Ddfw
1,c63PWdTbaWquhWx2i_xlow
1,zd4RuW9LERSibzxx7NtZrA
1,hj9fzuBgciMUIbFqhEbLdw
4,4bE4PRNkEHnDxP23a0MfEQ
3,gH9uFPL5IYVYnT3pX_z5Jg
4,emFoFB0qgE8apNZk2Xw7sw
4,2BtFbcc30gQ9SHg1WzIfRg
2,TOIIVFmkae_a4Q0OfhqIwg
1,HXPUZqL5M9BI7FryYQ5QHA
2,E60ZtMW488GGjgZG1K2PKA
1,GAEadKWPZFTmNGBfYO4D4w
3,niC5w5FVier_ipdntxyxEA
1,4B3DvIvj-IGuUIncMlFQ6Q
2,BNDAe34Mxj--Brkzcfi4QA
5,i-I2kv0cSeK_N4skSkUFNg
5,L4HCA8ei7P3H1dJYuTyANA
5,MJdB_bltlB2Qmaa3gM97VA
4,V2IcQQRZZ-xyuWgaBA_EzQ
2,QHBaGjnsT3xZrOD1MiqzeA
3,GS1xC_-24NfSdMzfPby_eA
3,cdVBub1a3KIXxlXPCaSSmw
4,tntdu6_6VcfNDYUR0fuiCQ
5,6kgdfU7FgynO0p3zEGkfOQ
1,Pfp51v772PTnb_uiudrAIQ
4,X4tWxnk0brAeJRDMwuuKvw
1,8r8pt1Yt9Qoi9X-vTQJTbg
4,d3qC648zouIiFiDp1p3TRQ
1,AwxDrDQF4ZlK4Wel-4rQ2g
1,L-Tya95yuqn8S7XLUYfXXw
4,uHnKSq2RQFygLGCtmyIjCw
2,B9GDVEP_NVXEPEkBbSyHmw
1,jpXK-ttjS0MFPpxr9cFAIw
2,RSxAvoIQ5N6evKjJ-V5w8Q
4,wOxlJqxtWPWFUdWi-MjY3g
5,rH2TEHrVM6izoMvyoUyPvg
5,gSeZA-dEC8vS1exne6-2Sw
4,ZHLrDDubhkHMb6Z8jWsFkA
3,qftxIvpdr18h66sn4-SDBA
1,nFpbW-weFTDd1DpO8Pu8Vw
5,W_bVF2Ef1IGnyvVVUgXgEg
4,rhzUEaj5PURG53M0dKjiOQ
4,IJ2gJ-MZZHpNCuvxPngRIA
3,SNS3_eKXRFHSO-RPP-hTFw
4,B9wDYsn_mXtO0YnoKN8sLA
4,AvMcz1vYgHmqQbim7fwDGg
4,OBjZsI-ji3SEw8agXsGpjQ
4,1Q4RhYkMW1_pjKfe2yvF3w
4,-lrzA6IRMah3q6LMVlOfnA
4,4Yjt27CXRAQ0G5glehVuNw
1,NJlfjOxzCKWrQ_wwfsPtCA
4,6-sIDpNYsD7pOrLu-Do8JA
2,TKfDPKlkgtgDCKbl86ZMOg
1,ZMvVTdUjSvrOhWzc1Zi6aA
4,yZlqJ6SXYy7o2grRSdrqmg
1,wR3REK0P_vggyaOvCpYqNg
5,-IZc5etb8v7SIRDLK8P3Rw
5,Ux0M4z0tWkuL3-i08Dmzhw
3,GdrWVx2qm4-4oytCfVxEpg
5,X_uBDDHkrPS2DW4UtZ0YUg
5,S1AXefb2lmKYm2nfsrcGLg
5,OI4pOIUFv8GI8Z9E7fJXZw
4,bN5Jezd5TdToY3GWWW28yw
